Index,0 [STRING] [0x0]
51,"ffxiv/clsthm/clsthm15010/clsthm15010"
52,"ffxiv/clsthm/clsthm20010/clsthm20010"
53,"ffxiv/manfst/manfst00020/manfst00020"
54,"ffxiv/manfst/manfst00510/manfst00510"
55,"ffxiv/manfst/manfst00520/manfst00520"
56,"ffxiv/manfst/manfst00530/manfst00530"
57,"ffxiv/manfst/manfst00540/manfst00540"
58,"ffxiv/manfst/manfst00720/manfst00720"
59,"ffxiv/manfst/manfst00730/manfst00730"
60,"ffxiv/manfst/manfst00740/manfst00740"
61,"ffxiv/manfst/manfst00750/manfst00750"
62,"ffxiv/manfst/manfst00910/manfst00910"
63,"ffxiv/manfst/manfst00920/manfst00920"
64,"ffxiv/manfst/manfst20000/manfst20000"
65,"ffxiv/manfst/manfst20002/manfst20002"
66,"ffxiv/manfst/manfst20004/manfst20004"
67,"ffxiv/manfst/manfst20008/manfst20008"
68,"ffxiv/manfst/manfst00925/manfst00925"
69,"ffxiv/subfst/subfst03510/subfst03510"
70,"ffxiv/subfst/subfst03520/subfst03520"
71,"ffxiv/subfst/subfst03530/subfst03530"
72,"ffxiv/subfst/subfst03540/subfst03540"
73,"ffxiv/clshrv/clshrv50010/clshrv50010"
74,"ffxiv/manfst/manfst20010/manfst20010"
75,"ffxiv/manfst/manfst20030/manfst20030"
76,"ffxiv/manfst/manfst20510/manfst20510"
77,"ffxiv/manfst/manfst20520/manfst20520"
78,"ffxiv/manfst/manfst20530/manfst20530"
79,"ffxiv/manfst/manfst20540/manfst20540"
80,"ffxiv/manfst/manfst20610/manfst20610"
81,"ffxiv/manfst/manfst20620/manfst20620"
82,"ffxiv/manfst/manfst20710/manfst20710"
83,"ffxiv/manfst/manfst20810/manfst20810"
84,"ffxiv/manfst/manfst20910/manfst20910"
85,"ffxiv/manfst/manfst20920/manfst20920"
86,"ffxiv/manfst/manfst20930/manfst20930"
87,"ffxiv/manfst/manfst20940/manfst20940"
88,"ffxiv/manfst/manfst20950/manfst20950"
89,"ffxiv/manfst/manfst30010/manfst30010"
90,"ffxiv/manfst/manfst30020/manfst30020"
91,"ffxiv/manfst/manfst30030/manfst30030"
92,"ffxiv/manfst/manfst30040/manfst30040"
93,"ffxiv/manfst/manfst30050/manfst30050"
94,"ffxiv/manfst/manfst30320/manfst30320"
95,"ffxiv/manfst/manfst30610/manfst30610"
96,"ffxiv/manfst/manfst30810/manfst30810"
97,"ffxiv/manfst/manfst30910/manfst30910"
98,"ffxiv/manfst/manfst31320/manfst31320"
99,"ffxiv/mansea/mansea20010/mansea20010"
100,"ffxiv/mansea/mansea20030/mansea20030"
101,"ffxiv/manwil/manwil20010/manwil20010"
102,"ffxiv/manwil/manwil20030/manwil20030"
103,"ffxiv/manfst/manfst40110/manfst40110"
104,"ffxiv/manfst/manfst40410/manfst40410"
105,"ffxiv/manfst/manfst40420/manfst40420"
106,"ffxiv/manfst/manfst40430/manfst40430"
107,"ffxiv/manfst/manfst40440/manfst40440"
108,"ffxiv/manfst/manfst40470/manfst40470"
109,"ffxiv/manfst/manfst40510/manfst40510"
110,"ffxiv/manfst/manfst40520/manfst40520"
111,"ffxiv/manfst/manfst40530/manfst40530"
112,"ffxiv/manfst/manfst40540/manfst40540"
113,"ffxiv/manfst/manfst40710/manfst40710"
114,"ffxiv/manfst/manfst40740/manfst40740"
115,"ffxiv/manfst/manfst40810/manfst40810"
116,"ffxiv/manfst/manfst40820/manfst40820"
117,"ffxiv/manfst/manfst50010/manfst50010"
118,"ffxiv/manfst/manfst50320/manfst50320"
119,"ffxiv/manfst/manfst50325/manfst50325"
120,"ffxiv/manfst/manfst50330/manfst50330"
121,"ffxiv/manfst/manfst50335/manfst50335"
122,"ffxiv/manfst/manfst50340/manfst50340"
123,"ffxiv/manfst/manfst50345/manfst50345"
124,"ffxiv/manfst/manfst50350/manfst50350"
125,"ffxiv/manfst/manfst50355/manfst50355"
126,"ffxiv/manfst/manfst50360/manfst50360"
127,"ffxiv/manfst/manfst60010/manfst60010"
128,"ffxiv/manfst/manfst60020/manfst60020"
129,"ffxiv/manfst/manfst60030/manfst60030"
130,"ffxiv/manfst/manfst60040/manfst60040"
131,"ffxiv/manfst/manfst60050/manfst60050"
132,"ffxiv/mansea/mansea00020/mansea00020"
133,"ffxiv/mansea/mansea00510/mansea00510"
134,"ffxiv/mansea/mansea00520/mansea00520"
135,"ffxiv/mansea/mansea00540/mansea00540"
136,"ffxiv/mansea/mansea00750/mansea00750"
137,"ffxiv/mansea/mansea00910/mansea00910"
138,"ffxiv/mansea/mansea05020/mansea05020"
139,"ffxiv/manwil/manwil00020/manwil00020"
140,"ffxiv/manwil/manwil00510/manwil00510"
141,"ffxiv/manwil/manwil00520/manwil00520"
142,"ffxiv/manwil/manwil00540/manwil00540"
143,"ffxiv/manwil/manwil00750/manwil00750"
144,"ffxiv/manwil/manwil00910/manwil00910"
145,"ffxiv/manwil/manwil05020/manwil05020"
146,"ffxiv/manfst/manfst05020/manfst05020"
147,"ffxiv/manfst/manfst05010/manfst05010"
148,"ffxiv/clswdk/clswdk50010/clswdk50010"
149,"ffxiv/clsfsh/clsfsh50010/clsfsh50010"
150,"ffxiv/manfst/manfst30420/manfst30420"
151,"ffxiv/manfst/manfst30025/manfst30025"
152,"ffxiv/manfst/manfst30035/manfst30035"
153,"ffxiv/manfst/manfst30045/manfst30045"
154,"ffxiv/manfst/manfst20006/manfst20006"
155,"ffxiv/manfst/manfst20020/manfst20020"
156,"ffxiv/mansea/mansea20020/mansea20020"
157,"ffxiv/manwil/manwil20020/manwil20020"
158,"ffxiv/manfst/manfst20040/manfst20040"
159,"ffxiv/mansea/mansea20040/mansea20040"
160,"ffxiv/manwil/manwil20040/manwil20040"
161,"ffxiv/manfst/manfst20630/manfst20630"
162,"ffxiv/clsgla/clsgla30020/clsgla30020"
163,"ffxiv/clspgl/clspgl05010/clspgl05010"
164,"ffxiv/clspgl/clspgl15010/clspgl15010"
165,"ffxiv/clspgl/clspgl20010/clspgl20010"
166,"ffxiv/clspgl/clspgl30010/clspgl30010"
167,"ffxiv/clspgl/clspgl30020/clspgl30020"
168,"ffxiv/clsthm/clsthm30010/clsthm30010"
169,"ffxiv/clsthm/clsthm30020/clsthm30020"
170,"ffxiv/dunfst/dunfst1d220/dunfst1d220"
171,"ffxiv/dunfst/dunfst1d230/dunfst1d230"
172,"ffxiv/dunfst/dunfst1r120/dunfst1r120"
173,"ffxiv/dunfst/dunfst1r130/dunfst1r130"
174,"ffxiv/dunsea/dunsea1d110/dunsea1d110"
175,"ffxiv/dunsea/dunsea1d120/dunsea1d120"
176,"ffxiv/dunsea/dunsea1d130/dunsea1d130"
177,"ffxiv/dunwil/dunwil1d110/dunwil1d110"
178,"ffxiv/dunwil/dunwil1d120/dunwil1d120"
179,"ffxiv/dunwil/dunwil1d130/dunwil1d130"
180,"ffxiv/dunwil/dunwil1d210/dunwil1d210"
181,"ffxiv/dunwil/dunwil1d220/dunwil1d220"
182,"ffxiv/dunwil/dunwil1d230/dunwil1d230"
183,"ffxiv/dunsea/dunsea1d210/dunsea1d210"
184,"ffxiv/dunsea/dunsea1d220/dunsea1d220"
185,"ffxiv/dunsea/dunsea1d230/dunsea1d230"
186,"ffxiv/manwil/manwil00010/manwil00010"
187,"ffxiv/manwil/manwil00030/manwil00030"
188,"ffxiv/manwil/manwil00110/manwil00110"
189,"ffxiv/subwil/subwil03510/subwil03510"
190,"ffxiv/subwil/subwil03520/subwil03520"
191,"ffxiv/subwil/subwil03530/subwil03530"
192,"ffxiv/subwil/subwil03540/subwil03540"
193,"ffxiv/manwil/manwil00710/manwil00710"
194,"ffxiv/manwil/manwil00720/manwil00720"
195,"ffxiv/manwil/manwil00730/manwil00730"
196,"ffxiv/manwil/manwil00740/manwil00740"
197,"ffxiv/manwil/manwil00745/manwil00745"
198,"ffxiv/manwil/manwil20000/manwil20000"
199,"ffxiv/manwil/manwil20004/manwil20004"
200,"ffxiv/mansea/mansea00010/mansea00010"
201,"ffxiv/mansea/mansea00030/mansea00030"
202,"ffxiv/mansea/mansea00110/mansea00110"
203,"ffxiv/subsea/subsea03510/subsea03510"
204,"ffxiv/subsea/subsea03520/subsea03520"
205,"ffxiv/subsea/subsea03530/subsea03530"
206,"ffxiv/subsea/subsea03540/subsea03540"
207,"ffxiv/mansea/mansea00710/mansea00710"
208,"ffxiv/mansea/mansea00720/mansea00720"
209,"ffxiv/mansea/mansea00730/mansea00730"
210,"ffxiv/mansea/mansea00740/mansea00740"
211,"ffxiv/mansea/mansea00745/mansea00745"
212,"ffxiv/mansea/mansea20000/mansea20000"
213,"ffxiv/mansea/mansea20002/mansea20002"
214,"ffxiv/mansea/mansea20004/mansea20004"
215,"ffxiv/mansea/mansea20540/mansea20540"
216,"ffxiv/manwil/manwil20540/manwil20540"
217,"ffxiv/manfst/manfst30210/manfst30210"
218,"ffxiv/mansea/mansea30210/mansea30210"
219,"ffxiv/manwil/manwil30210/manwil30210"
220,"ffxiv/manfst/manfst30310/manfst30310"
221,"ffxiv/mansea/mansea30310/mansea30310"
222,"ffxiv/manwil/manwil30310/manwil30310"
223,"ffxiv/mansea/mansea00925/mansea00925"
224,"ffxiv/manwil/manwil00925/manwil00925"
225,"ffxiv/manwil/manwil20002/manwil20002"
226,"ffxiv/manfst/manfst00030/manfst00030"
227,"ffxiv/airwil/airwil00010/airwil00010"
228,"ffxiv/airwil/airwil00020/airwil00020"
229,"ffxiv/airsea/airsea00010/airsea00010"
230,"ffxiv/airsea/airsea00020/airsea00020"
231,"ffxiv/airfst/airfst00010/airfst00010"
232,"ffxiv/airfst/airfst00020/airfst00020"
233,"ffxiv/linsea/linsea00010/linsea00010"
234,"ffxiv/linsea/linsea00020/linsea00020"
235,"ffxiv/linwil/linwil00010/linwil00010"
236,"ffxiv/linwil/linwil00020/linwil00020"
237,"ffxiv/chofst/chofst00010/chofst00010"
238,"ffxiv/chowil/chowil00010/chowil00010"
239,"ffxiv/chosea/chosea00010/chosea00010"
240,"ffxiv/manfst/manfst30620/manfst30620"
241,"ffxiv/manfst/manfst30630/manfst30630"
242,"ffxiv/manfst/manfst30710/manfst30710"
243,"ffxiv/manfst/manfst31205/manfst31205"
244,"ffxiv/manfst/manfst31210/manfst31210"
245,"ffxiv/manfst/manfst31220/manfst31220"
246,"ffxiv/manfst/manfst31310/manfst31310"
247,"ffxiv/manfst/manfst31330/manfst31330"
248,"ffxiv/manfst/manfst40010/manfst40010"
249,"ffxiv/manfst/manfst40210/manfst40210"
250,"ffxiv/manfst/manfst40220/manfst40220"
251,"ffxiv/manfst/manfst40310/manfst40310"
252,"ffxiv/manfst/manfst40450/manfst40450"
253,"ffxiv/manfst/manfst40460/manfst40460"
254,"ffxiv/manfst/manfst40550/manfst40550"
255,"ffxiv/manfst/manfst40610/manfst40610"
256,"ffxiv/manfst/manfst40620/manfst40620"
257,"ffxiv/manfst/manfst40630/manfst40630"
258,"ffxiv/manfst/manfst40720/manfst40720"
259,"ffxiv/manfst/manfst40730/manfst40730"
260,"ffxiv/manfst/manfst40750/manfst40750"
261,"ffxiv/manfst/manfst50110/manfst50110"
262,"ffxiv/manfst/manfst50120/manfst50120"
263,"ffxiv/manfst/manfst50130/manfst50130"
264,"ffxiv/manfst/manfst50140/manfst50140"
265,"ffxiv/manfst/manfst50210/manfst50210"
266,"ffxiv/dunwil/dunwil1d401/dunwil1d401"
267,"ffxiv/dunwil/dunwil1d402/dunwil1d402"
268,"ffxiv/dunwil/dunwil1d403/dunwil1d403"
269,"ffxiv/dunwil/dunwil1d404/dunwil1d404"
270,"ffxiv/dunwil/dunwil1d405/dunwil1d405"
271,"ffxiv/dunwil/dunwil1d406/dunwil1d406"
272,"ffxiv/dunwil/dunwil1d407/dunwil1d407"
273,"ffxiv/dunwil/dunwil1d408/dunwil1d408"
274,"ffxiv/dunwil/dunwil1d409/dunwil1d409"
275,"ffxiv/manfst/manfst50220/manfst50220"
276,"ffxiv/dunwil/dunwil1d410/dunwil1d410"
277,"ffxiv/manfst/manfst50230/manfst50230"
278,"ffxiv/dunwil/dunwil1d501/dunwil1d501"
279,"ffxiv/dunwil/dunwil1d502/dunwil1d502"
280,"ffxiv/dunwil/dunwil1d503/dunwil1d503"
281,"ffxiv/dunwil/dunwil1d504/dunwil1d504"
282,"ffxiv/dunwil/dunwil1d505/dunwil1d505"
283,"ffxiv/manfst/manfst50310/manfst50310"
284,"ffxiv/manfst/manfst50315/manfst50315"
285,"ffxiv/clswvr/clswvr50010/clswvr50010"
286,"ffxiv/manfst/manfst40480/manfst40480"
287,"ffxiv/manfst/manfst40735/manfst40735"
288,"ffxiv/manfst/manfst40745/manfst40745"
289,"ffxiv/clsalc/clsalc50010/clsalc50010"
290,"ffxiv/clsgld/clsgld50010/clsgld50010"
291,"ffxiv/clstan/clstan50010/clstan50010"
292,"ffxiv/clsmin/clsmin50010/clsmin50010"
293,"ffxiv/manfst/manfst40705/manfst40705"
294,"ffxiv/manfst/manfst50135/manfst50135"
295,"ffxiv/manfst/manfst60025/manfst60025"
296,"ffxiv/manfst/manfst60027/manfst60027"
297,"ffxiv/manfst/manfst60055/manfst60055"
298,"ffxiv/dunroc/dunroc1d110/dunroc1d110"
299,"ffxiv/dunroc/dunroc1d120/dunroc1d120"
300,"ffxiv/dunroc/dunroc1d130/dunroc1d130"
301,"ffxiv/dunsea/dunsea1d310/dunsea1d310"
302,"ffxiv/dunsea/dunsea1d320/dunsea1d320"
303,"ffxiv/dunsea/dunsea1d330/dunsea1d330"
304,"ffxiv/dunwil/dunwil1d310/dunwil1d310"
305,"ffxiv/dunwil/dunwil1d320/dunwil1d320"
306,"ffxiv/dunwil/dunwil1d330/dunwil1d330"
307,"ffxiv/dunfst/dunfst1d310/dunfst1d310"
308,"ffxiv/dunfst/dunfst1d320/dunfst1d320"
309,"ffxiv/dunfst/dunfst1d330/dunfst1d330"
310,"ffxiv/dunwil/dunwil1r110/dunwil1r110"
311,"ffxiv/dunwil/dunwil1r120/dunwil1r120"
312,"ffxiv/dunwil/dunwil1r130/dunwil1r130"
313,"ffxiv/dunroc/dunroc1r110/dunroc1r110"
314,"ffxiv/dunroc/dunroc1r120/dunroc1r120"
315,"ffxiv/dunroc/dunroc1r130/dunroc1r130"
316,"ffxiv/dunroc/dunroc1r210/dunroc1r210"
317,"ffxiv/dunroc/dunroc1r220/dunroc1r220"
318,"ffxiv/dunroc/dunroc1r230/dunroc1r230"
319,"ffxiv/clslnc/clslnc00430/clslnc00430"
320,"ffxiv/jobwar/jobwar00010/jobwar00010"
321,"ffxiv/jobwar/jobwar00020/jobwar00020"
322,"ffxiv/jobwar/jobwar00030/jobwar00030"
323,"ffxiv/jobwar/jobwar00040/jobwar00040"
324,"ffxiv/jobwar/jobwar00050/jobwar00050"
325,"ffxiv/jobbrd/jobbrd00010/jobbrd00010"
326,"ffxiv/jobbrd/jobbrd00020/jobbrd00020"
327,"ffxiv/jobbrd/jobbrd00030/jobbrd00030"
328,"ffxiv/jobbrd/jobbrd00040/jobbrd00040"
329,"ffxiv/jobpld/jobpld00010/jobpld00010"
330,"ffxiv/jobpld/jobpld00020/jobpld00020"
331,"ffxiv/jobpld/jobpld00030/jobpld00030"
332,"ffxiv/jobpld/jobpld00040/jobpld00040"
333,"ffxiv/jobpld/jobpld00050/jobpld00050"
334,"ffxiv/jobdrg/jobdrg00010/jobdrg00010"
335,"ffxiv/jobdrg/jobdrg00020/jobdrg00020"
336,"ffxiv/jobdrg/jobdrg00030/jobdrg00030"
337,"ffxiv/jobdrg/jobdrg00040/jobdrg00040"
338,"ffxiv/jobmnk/jobmnk00010/jobmnk00010"
339,"ffxiv/jobmnk/jobmnk00020/jobmnk00020"
340,"ffxiv/jobmnk/jobmnk00030/jobmnk00030"
341,"ffxiv/jobmnk/jobmnk00040/jobmnk00040"
342,"ffxiv/jobblm/jobblm00010/jobblm00010"
343,"ffxiv/jobblm/jobblm00020/jobblm00020"
344,"ffxiv/jobblm/jobblm00030/jobblm00030"
345,"ffxiv/jobblm/jobblm00040/jobblm00040"
346,"ffxiv/jobwhm/jobwhm00010/jobwhm00010"
347,"ffxiv/jobwhm/jobwhm00020/jobwhm00020"
348,"ffxiv/jobwhm/jobwhm00030/jobwhm00030"
349,"ffxiv/jobwhm/jobwhm00040/jobwhm00040"
350,"ffxiv/jobsmn/jobsmn00010/jobsmn00010"
351,"ffxiv/jobsmn/jobsmn00020/jobsmn00020"
352,"ffxiv/jobsmn/jobsmn00030/jobsmn00030"
353,"ffxiv/jobsmn/jobsmn00040/jobsmn00040"
354,"ffxiv/jobsmn/jobsmn00050/jobsmn00050"
355,"ffxiv/jobsmn/jobsmn00060/jobsmn00060"
356,"ffxiv/jobsmn/jobsmn00070/jobsmn00070"
357,"ffxiv/jobsch/jobsch00010/jobsch00010"
358,"ffxiv/jobsch/jobsch00020/jobsch00020"
359,"ffxiv/jobsch/jobsch00030/jobsch00030"
360,"ffxiv/jobsch/jobsch00040/jobsch00040"
361,"ffxiv/jobsch/jobsch00050/jobsch00050"
362,"ffxiv/jobsch/jobsch00060/jobsch00060"
363,"ffxiv/bosifr/bosifr00010/bosifr00010"
364,"ffxiv/bosifr/bosifr00020/bosifr00020"
365,"ffxiv/bosgar/bosgar00010/bosgar00010"
366,"ffxiv/bosgar/bosgar00020/bosgar00020"
367,"ffxiv/bostit/bostit00010/bostit00010"
368,"ffxiv/bostit/bostit00020/bostit00020"
369,"ffxiv/manfst/manfst31150/manfst31150"
370,"ffxiv/manfst/manfst31120/manfst31120"
371,"ffxiv/manfst/manfst31207/manfst31207"
372,"ffxiv/manfst/manfst40445/manfst40445"
373,"ffxiv/manfst/manfst30640/manfst30640"
374,"ffxiv/manfst/manfst50323/manfst50323"
375,"ffxiv/dunsea/dunsea1b110/dunsea1b110"
376,"ffxiv/dunsea/dunsea1b120/dunsea1b120"
377,"ffxiv/dunsea/dunsea1b130/dunsea1b130"
378,"ffxiv/dunsea/dunsea1b140/dunsea1b140"
379,"ffxiv/dunsea/dunsea1b150/dunsea1b150"
380,"ffxiv/dunsea/dunsea1b210/dunsea1b210"
381,"ffxiv/dunsea/dunsea1b220/dunsea1b220"
382,"ffxiv/dunsea/dunsea1b310/dunsea1b310"
383,"ffxiv/dunsea/dunsea1b410/dunsea1b410"
384,"ffxiv/dunsea/dunsea1b420/dunsea1b420"
385,"ffxiv/dunsea/dunsea1b510/dunsea1b510"
386,"ffxiv/dunsea/dunsea1b520/dunsea1b520"
387,"ffxiv/dunsea/dunsea1b530/dunsea1b530"
388,"ffxiv/dunsea/dunsea1b540/dunsea1b540"
389,"ffxiv/dunsea/dunsea1b710/dunsea1b710"
390,"ffxiv/dunsea/dunsea1b720/dunsea1b720"
391,"ffxiv/manfst/manfst30410/manfst30410"
392,"ffxiv/dunwil/dunwil1d506/dunwil1d506"
393,"ffxiv/feslgt/feslgt00310/feslgt00310"
394,"ffxiv/feslgt/feslgt00410/feslgt00410"
395,"ffxiv/bosifr/bosifr00110/bosifr00110"
396,"ffxiv/bosifr/bosifr00120/bosifr00120"
397,"ffxiv/bosgar/bosgar00110/bosgar00110"
398,"ffxiv/bosgar/bosgar00120/bosgar00120"
399,"ffxiv/bostit/bostit00110/bostit00110"
400,"ffxiv/bostit/bostit00120/bostit00120"
401,"ffxiv/bosmog/bosmog00010/bosmog00010"
402,"ffxiv/bosmog/bosmog00020/bosmog00020"
403,"ffxiv/bosult/bosult00010/bosult00010"
404,"ffxiv/bosult/bosult00020/bosult00020"
405,"ffxiv/dunsea/dunsea1d410/dunsea1d410"
406,"ffxiv/dunsea/dunsea1d420/dunsea1d420"
407,"ffxiv/dunsea/dunsea1d430/dunsea1d430"
408,"ffxiv/gaiusd/gaiusd20410/gaiusd20410"
409,"ffxiv/dunlak/dunlak1r120/dunlak1r120"
410,"ffxiv/dunlak/dunlak1r130/dunlak1r130"
411,"ffxiv/dunlak/dunlak1r140/dunlak1r140"
412,"ffxiv/houwil/houwil1h110/houwil1h110"
413,"ffxiv/houfst/houfst1h110/houfst1h110"
414,"ffxiv/housea/housea1h110/housea1h110"
415,"ffxiv/pvpsea/pvpsea1p210/pvpsea1p210"
416,"ffxiv/fesevn/fesevn00010/fesevn00010"
417,"ffxiv/fesdqx/fesdqx00010/fesdqx00010"
418,"ffxiv/chrhdb/chrhdb00099/chrhdb00099"
419,"ffxiv/dunwil/dunwil1d610/dunwil1d610"
420,"ffxiv/dunwil/dunwil1d620/dunwil1d620"
421,"ffxiv/dunwil/dunwil1d630/dunwil1d630"
422,"ffxiv/dunfst/dunfst1d410/dunfst1d410"
423,"ffxiv/dunfst/dunfst1d420/dunfst1d420"
424,"ffxiv/dunfst/dunfst1d430/dunfst1d430"
425,"ffxiv/banama/banama00110/banama00110"
426,"ffxiv/banama/banama00410/banama00410"
427,"ffxiv/banama/banama00510/banama00510"
428,"ffxiv/banama/banama00520/banama00520"
429,"ffxiv/bansyl/bansyl00210/bansyl00210"
430,"ffxiv/bansyl/bansyl00410/bansyl00410"
431,"ffxiv/bansyl/bansyl00510/bansyl00510"
432,"ffxiv/bansyl/bansyl00520/bansyl00520"
433,"ffxiv/gaiuse/gaiuse10110/gaiuse10110"
434,"ffxiv/gaiuse/gaiuse10120/gaiuse10120"
435,"ffxiv/gaiuse/gaiuse10410/gaiuse10410"
436,"ffxiv/gaiuse/gaiuse10510/gaiuse10510"
437,"ffxiv/gaiuse/gaiuse11810/gaiuse11810"
438,"ffxiv/gaiuse/gaiuse11820/gaiuse11820"
439,"ffxiv/gaiuse/gaiuse11830/gaiuse11830"
440,"ffxiv/gaiuse/gaiuse11850/gaiuse11850"
441,"ffxiv/chrhdb/chrhdb10110/chrhdb10110"
442,"ffxiv/chrhdb/chrhdb10120/chrhdb10120"
443,"ffxiv/chrhdb/chrhdb10130/chrhdb10130"
444,"ffxiv/gaiusd/gaiusd20310/gaiusd20310"
445,"ffxiv/gaiusd/gaiusd20420/gaiusd20420"
446,"ffxiv/gaiusd/gaiusd20510/gaiusd20510"
447,"ffxiv/gaiusd/gaiusd01410/gaiusd01410"
448,"ffxiv/gaiuse/gaiuse11510/gaiuse11510"
449,"ffxiv/subcts/subcts80110/subcts80110"
450,"ffxiv/gaiuse/gaiuse11910/gaiuse11910"
451,"ffxiv/gaiuse/gaiuse11920/gaiuse11920"
452,"ffxiv/chrhdb/chrhdb10410/chrhdb10410"
453,"ffxiv/chrhdb/chrhdb10420/chrhdb10420"
454,"ffxiv/gaiusd/gaiusd20520/gaiusd20520"
455,"ffxiv/chrhdb/chrhdb10105/chrhdb10105"
456,"ffxiv/manfst/manfst40732/manfst40732"
457,"ffxiv/tuduku/tuduku00201/tuduku00201"
458,"ffxiv/bosgar/bosgar00130/bosgar00130"
459,"ffxiv/gaiusd/gaiusd20110/gaiusd20110"
460,"ffxiv/gaiuse/gaiuse20110/gaiuse20110"
461,"ffxiv/gaiuse/gaiuse20310/gaiuse20310"
462,"ffxiv/gaiuse/gaiuse20320/gaiuse20320"
463,"ffxiv/gaiuse/gaiuse20810/gaiuse20810"
464,"ffxiv/gaiuse/gaiuse21110/gaiuse21110"
465,"ffxiv/gaiuse/gaiuse21120/gaiuse21120"
466,"ffxiv/gaiuse/gaiuse21130/gaiuse21130"
467,"ffxiv/gaiuse/gaiuse21510/gaiuse21510"
468,"ffxiv/gaiuse/gaiuse21520/gaiuse21520"
469,"ffxiv/gaiuse/gaiuse21610/gaiuse21610"
470,"ffxiv/gaiuse/gaiuse21710/gaiuse21710"
471,"ffxiv/gaiuse/gaiuse21720/gaiuse21720"
472,"ffxiv/gaiuse/gaiuse21730/gaiuse21730"
473,"ffxiv/gaiuse/gaiuse21910/gaiuse21910"
474,"ffxiv/gaiuse/gaiuse21920/gaiuse21920"
475,"ffxiv/tuduku/tuduku00220/tuduku00220"
476,"ffxiv/dunfst/dunfst1b110/dunfst1b110"
477,"ffxiv/dunfst/dunfst1b120/dunfst1b120"
478,"ffxiv/dunfst/dunfst1b130/dunfst1b130"
479,"ffxiv/dunfst/dunfst1b140/dunfst1b140"
480,"ffxiv/dunfst/dunfst1b210/dunfst1b210"
481,"ffxiv/dunfst/dunfst1b220/dunfst1b220"
482,"ffxiv/dunfst/dunfst1b230/dunfst1b230"
483,"ffxiv/dunfst/dunfst1b240/dunfst1b240"
484,"ffxiv/dunfst/dunfst1b310/dunfst1b310"
485,"ffxiv/dunfst/dunfst1b320/dunfst1b320"
486,"ffxiv/dunfst/dunfst1b330/dunfst1b330"
487,"ffxiv/dunfst/dunfst1b340/dunfst1b340"
488,"ffxiv/dunfst/dunfst1b410/dunfst1b410"
489,"ffxiv/dunfst/dunfst1b420/dunfst1b420"
490,"ffxiv/dunfst/dunfst1b430/dunfst1b430"
491,"ffxiv/dunfst/dunfst1b440/dunfst1b440"
492,"ffxiv/dunfst/dunfst1b510/dunfst1b510"
